run_id,controller,scenario,metric,value,higher_is_better
seed_102,PID,actuator_saturation_challenge,spectral_error_power,0.0,False
seed_102,PID,actuator_saturation_challenge,stability_flag,1.0,True
seed_102,PID,actuator_saturation_challenge,time_above_temp_limit_s,0.0,False
seed_102,PID,actuator_saturation_challenge,time_in_saturation_s,0.0,False
seed_102,PID,actuator_saturation_challenge,time_out_of_band_s,0.02,False
seed_102,PID,actuator_saturation_challenge,total_time_unsafe_s,0.02,False
seed_102,PID,actuator_saturation_challenge,worst_tail_abs_err,900.6927443032364,False
seed_102,PID,baseline_steady_state,abs_err_p50,383.1670940465294,False
seed_102,PID,baseline_steady_state,abs_err_p90,807.1809497894257,False
seed_102,PID,baseline_steady_state,abs_err_p95,861.9664444273096,False
seed_102,PID,baseline_steady_state,arrhenius_exposure,5.0712840756290624e-14,False
seed_102,PID,baseline_steady_state,bandwidth_proxy_hz,,True
