controller,scenario,pc1,pc2,action,abs_action
PID,cascading_grid_fault_and_recovery,-1.3746487327888812,0.9603403559928461,1.0,1.0
PID,cascading_grid_fault_and_recovery,-1.7371685470335507,1.0421176623104307,1.0,1.0
PID,cascading_grid_fault_and_recovery,-2.112235190293138,1.1305872368421523,1.0,1.0
PID,cascading_grid_fault_and_recovery,-2.5017954171764036,1.2255827416952907,1.0,1.0
PID,cascading_grid_fault_and_recovery,-2.9006576607669197,1.3273823886552778,1.0,1.0
PID,combined_challenge_final_exam,0.9174430004977343,-0.6119192564395647,0.0,0.0
PID,combined_challenge_final_exam,1.1106289115319388,-0.4093649799440566,0.1986946961430811,0.1986946961430811
PID,combined_challenge_final_exam,1.609916341919818,0.3784083915770346,1.0,1.0
PID,combined_challenge_final_exam,1.6100995881764704,0.3935317639513176,1.0,1.0
PID,combined_challenge_final_exam,1.5730659528672148,0.41016893564256435,1.0,1.0
PID,combined_challenge_final_exam,1.5012611395318773,0.4285268328757996,1.0,1.0
PID,combined_challenge_final_exam,1.3970244596519286,0.44903317187401404,1.0,1.0
PID,combined_challenge_final_exam,1.2624568721911826,0.4722151185116657,1.0,1.0
PID,combined_challenge_final_exam,1.0995356763432151,0.49864385959775714,1.0,1.0
PID,combined_challenge_final_exam,0.9101117719600158,0.5288804792576283,1.0,1.0
PID,combined_challenge_final_exam,0.6958567209567706,0.5634601694592596,1.0,1.0
PID,combined_challenge_final_exam,0.4583916414494095,0.6028633398883938,1.0,1.0
PID,combined_challenge_final_exam,0.19918947583605548,0.6475148841405592,1.0,1.0
PID,combined_challenge_final_exam,-0.08037615922495205,0.6977760629608473,1.0,1.0
PID,combined_challenge_final_exam,-0.3790266850323501,0.7539625644096954,1.0,1.0
PID,combined_challenge_final_exam,-0.6948105955292652,0.816355627809244,1.0,1.0
PID,combined_challenge_final_exam,-1.0272920884167878,0.8850841385152396,1.0,1.0
PID,combined_challenge_final_exam,-1.3746487327888812,0.9603403559928461,1.0,1.0
PID,combined_challenge_final_exam,-1.7371685470335507,1.0421176623104307,1.0,1.0
PID,combined_challenge_final_exam,-2.112235190293138,1.1305872368421523,1.0,1.0
PID,combined_challenge_final_exam,-2.5017954171764036,1.2255827416952907,1.0,1.0
PID,combined_challenge_final_exam,-2.9006576607669197,1.3273823886552778,1.0,1.0
PID,deceptive_sensor_noise,0.7838307917684593,-2.423616016178001,0.0,0.0
PID,deceptive_sensor_noise,0.8975746259331703,-2.454806248732622,0.0,0.0
PID,deceptive_sensor_noise,0.8900367598867727,-2.483977248105516,0.0,0.0
PID,deceptive_sensor_noise,0.7864132843171221,-2.5048255828491226,0.0,0.0
PID,deceptive_sensor_noise,0.6077372228953266,-2.513164682180378,0.0,0.0
PID,deceptive_sensor_noise,0.368544648223324,-2.5065454506773133,0.0,0.0
PID,deceptive_sensor_noise,0.714498816200787,-1.5153583070496754,1.0,1.0
PID,deceptive_sensor_noise,0.49190382897346835,-1.4773682658235725,1.0,1.0
PID,deceptive_sensor_noise,0.2667402866604413,-1.4298206780656408,1.0,1.0
PID,deceptive_sensor_noise,0.034859609829970044,-1.3750778035929982,1.0,1.0
PID,deceptive_sensor_noise,-0.20645945619776257,-1.3147139600857531,1.0,1.0
PID,deceptive_sensor_noise,-0.45890708371296535,-1.2497114122749196,1.0,1.0
PID,deceptive_sensor_noise,-0.7234819816044104,-1.1806787552645934,1.0,1.0
PID,deceptive_sensor_noise,-1.0006912506337882,-1.1079559892065256,1.0,1.0
PID,deceptive_sensor_noise,-1.2906939660706969,-1.0316909280449795,1.0,1.0
PID,deceptive_sensor_noise,-1.5926745140393297,-0.9518913363201192,1.0,1.0
PID,deceptive_sensor_noise,-1.907036655716054,-0.868584029178498,1.0,1.0
PID,deceptive_sensor_noise,-2.2326573828648812,-0.7816440103395973,1.0,1.0
PID,deceptive_sensor_noise,-2.5703343923375295,-0.6910809027889148,1.0,1.0
PID,deceptive_sensor_noise,-2.917927553538298,-0.5966666362166757,1.0,1.0
PID,deceptive_sensor_noise,-3.277673984243205,-0.49850765949403786,1.0,1.0
PID,gradual_load_increase_10pct,0.7838307917684593,-2.423616016178001,0.0,0.0
PID,gradual_load_increase_10pct,0.8975746259331703,-2.454806248732622,0.0,0.0
PID,gradual_load_increase_10pct,0.8900367598867727,-2.483977248105516,0.0,0.0
PID,gradual_load_increase_10pct,0.7864132843171221,-2.5048255828491226,0.0,0.0
PID,gradual_load_increase_10pct,0.6077372228953266,-2.513164682180378,0.0,0.0
PID,gradual_load_increase_10pct,0.368544648223324,-2.5065454506773133,0.0,0.0
PID,gradual_load_increase_10pct,0.714498816200787,-1.5153583070496754,1.0,1.0
PID,gradual_load_increase_10pct,0.49190382897346835,-1.4773682658235725,1.0,1.0
PID,gradual_load_increase_10pct,0.2667402866604413,-1.4298206780656408,1.0,1.0
PID,gradual_load_increase_10pct,0.034859609829970044,-1.3750778035929982,1.0,1.0
PID,gradual_load_increase_10pct,-0.20645945619776257,-1.3147139600857531,1.0,1.0
PID,gradual_load_increase_10pct,-0.45890708371296535,-1.2497114122749196,1.0,1.0
PID,gradual_load_increase_10pct,-0.7234819816044104,-1.1806787552645934,1.0,1.0
PID,gradual_load_increase_10pct,-1.0006912506337882,-1.1079559892065256,1.0,1.0
PID,gradual_load_increase_10pct,-1.2906939660706969,-1.0316909280449795,1.0,1.0
PID,gradual_load_increase_10pct,-1.5926745140393297,-0.9518913363201192,1.0,1.0
PID,gradual_load_increase_10pct,-1.907036655716054,-0.868584029178498,1.0,1.0
PID,gradual_load_increase_10pct,-2.2326573828648812,-0.7816440103395973,1.0,1.0
PID,gradual_load_increase_10pct,-2.5703343923375295,-0.6910809027889148,1.0,1.0
PID,gradual_load_increase_10pct,-2.917927553538298,-0.5966666362166757,1.0,1.0
PID,gradual_load_increase_10pct,-3.277673984243205,-0.49850765949403786,1.0,1.0
PID,multisine_frequency_probe,0.9178071984334595,-0.6070270627642645,0.0,0.0
PID,multisine_frequency_probe,1.1204478077981883,-0.38606709682917245,0.2125169358747737,0.2125169358747737
PID,multisine_frequency_probe,1.6129158772125805,0.3933817069365581,1.0,1.0
PID,multisine_frequency_probe,1.6138110365987366,0.4135684693323763,1.0,1.0
PID,multisine_frequency_probe,1.5771767997104655,0.4353285550060387,1.0,1.0
PID,multisine_frequency_probe,1.5055074125543233,0.4588844298183906,1.0,1.0
PID,multisine_frequency_probe,1.4011783015527013,0.48467273086588675,1.0,1.0
PID,multisine_frequency_probe,1.2663029965357702,0.5132367283259485,1.0,1.0
PID,multisine_frequency_probe,1.1028798743803778,0.5451495856640859,1.0,1.0
PID,multisine_frequency_probe,0.9127693066874849,0.5809779768535714,1.0,1.0
PID,multisine_frequency_probe,0.6976537410885538,0.6212577975234665,1.0,1.0
PID,multisine_frequency_probe,0.4591564756756989,0.6664741373962909,1.0,1.0
PID,multisine_frequency_probe,0.19876172969687278,0.7170475812090557,1.0,1.0
PID,multisine_frequency_probe,-0.08215852425169785,0.7733435944076633,1.0,1.0
PID,multisine_frequency_probe,-0.3823115686256165,0.835668853406666,1.0,1.0
PID,multisine_frequency_probe,-0.6997551986694827,0.9043129121454694,1.0,1.0
PID,multisine_frequency_probe,-1.0340466806201047,0.979399810814119,1.0,1.0
PID,multisine_frequency_probe,-1.3833570394527845,1.0611169174419197,1.0,1.0
PID,multisine_frequency_probe,-1.7479794760469105,1.1494613863444887,1.0,1.0
PID,multisine_frequency_probe,-2.125291682827933,1.2445994380104335,1.0,1.0
PID,multisine_frequency_probe,-2.517240388684972,1.3463640992157468,1.0,1.0
PID,parameter_randomization_drills,0.9175787033266576,-0.6120238203555898,0.0,0.0
PID,parameter_randomization_drills,1.1025508650812634,-0.42280438693571765,0.1854483830668757,0.1854483830668757
PID,parameter_randomization_drills,1.608850539263769,0.3761246433957751,0.9990455787343328,0.9990455787343328
PID,parameter_randomization_drills,1.6101249033731482,0.3912812889611649,1.0,1.0
PID,parameter_randomization_drills,1.5741274379105228,0.40683773597454925,1.0,1.0
PID,parameter_randomization_drills,1.5038269254615424,0.423884818184639,1.0,1.0
PID,parameter_randomization_drills,1.401547214087551,0.44282299500630046,1.0,1.0
PID,parameter_randomization_drills,1.2694035458433204,0.46414070466984375,1.0,1.0
PID,parameter_randomization_drills,1.1093793755008978,0.4883845824198543,1.0,1.0
PID,parameter_randomization_drills,0.9233549403889709,0.516078868533496,1.0,1.0
PID,parameter_randomization_drills,0.713024262547596,0.5477311792804704,1.0,1.0
PID,parameter_randomization_drills,0.48002280084353427,0.5838034613804872,1.0,1.0
PID,parameter_randomization_drills,0.22584015029297383,0.6247024347532322,1.0,1.0
PID,parameter_randomization_drills,-0.04814304271005825,0.6707801110621515,1.0,1.0
PID,parameter_randomization_drills,-0.34062297295114313,0.7223300132007593,1.0,1.0
PID,parameter_randomization_drills,-0.6496503182952386,0.7796331072111591,1.0,1.0
PID,parameter_randomization_drills,-0.9747850422130616,0.842813743924051,1.0,1.0
PID,parameter_randomization_drills,-1.3142057280783432,0.9120640558850323,1.0,1.0
PID,parameter_randomization_drills,-1.6682009707628183,0.9873773530255135,1.0,1.0
PID,parameter_randomization_drills,-2.034166146935491,1.0689334772053363,1.0,1.0
PID,parameter_randomization_drills,-2.41403115678178,1.1565530064741045,1.0,1.0
PID,parameter_randomization_drills,-2.8026441249526863,1.2505446364643438,1.0,1.0
PID,prbs_excitation_probe,0.984249104862372,0.29392912342965494,0.0,0.0
PID,prbs_excitation_probe,1.6864712346669757,1.2937710859954306,1.0,1.0
PID,prbs_excitation_probe,1.625713944682426,-0.48853547626626237,1.0,1.0
PID,prbs_excitation_probe,1.4013202041372326,0.668210044964485,0.339217371868545,0.339217371868545
PID,prbs_excitation_probe,1.577543249761052,-0.47693469020607926,1.0,1.0
PID,prbs_excitation_probe,1.5295824805726455,-0.4869719333877588,1.0,1.0
PID,prbs_excitation_probe,1.0671880022892173,-1.0779242606880752,0.3966400329994444,0.3966400329994444
PID,prbs_excitation_probe,1.2101734066385796,-0.5934058721790108,0.8992075185482175,0.8992075185482175
PID,prbs_excitation_probe,1.1027032699212707,-0.4902300225700239,1.0,1.0
PID,prbs_excitation_probe,0.9169185520189759,-0.47807866460898396,1.0,1.0
PID,prbs_excitation_probe,0.8443649174562321,1.3518797502156081,1.0,1.0
PID,prbs_excitation_probe,0.431364863914235,-0.3943872895611028,1.0,1.0
PID,prbs_excitation_probe,0.3199781396730209,1.4475222042255007,1.0,1.0
PID,prbs_excitation_probe,-0.13038372085382155,-0.286736774524048,1.0,1.0
PID,prbs_excitation_probe,-0.4111121170443392,-0.2443819254171721,1.0,1.0
PID,prbs_excitation_probe,-0.5741274896371401,1.6159496542509442,1.0,1.0
PID,prbs_excitation_probe,-0.9398684799830029,1.7120267977805184,1.0,1.0
PID,prbs_excitation_probe,-1.3195861809058174,1.8144199530121987,1.0,1.0
PID,prbs_excitation_probe,-1.713719713826066,1.9230732078894583,1.0,1.0
PID,prbs_excitation_probe,-2.2533987109540394,0.22642905065789026,1.0,1.0
PID,prbs_excitation_probe,-2.4863888384035433,2.1182232387730067,1.0,1.0
PID,prbs_excitation_probe,-3.0489765150034764,0.43433644739869276,1.0,1.0
PID,steady_state_efficiency_probe,0.9174430004977343,-0.6119192564395647,0.0,0.0
PID,steady_state_efficiency_probe,1.1106289115319388,-0.4093649799440566,0.1986946961430811,0.1986946961430811
PID,steady_state_efficiency_probe,1.609916341919818,0.3784083915770346,1.0,1.0
PID,steady_state_efficiency_probe,1.6100995881764704,0.3935317639513176,1.0,1.0
PID,steady_state_efficiency_probe,1.5730659528672148,0.41016893564256435,1.0,1.0
PID,steady_state_efficiency_probe,1.5012611395318773,0.4285268328757996,1.0,1.0
PID,steady_state_efficiency_probe,1.3970244596519286,0.44903317187401404,1.0,1.0
PID,steady_state_efficiency_probe,1.2624568721911826,0.4722151185116657,1.0,1.0
PID,steady_state_efficiency_probe,1.0995356763432151,0.49864385959775714,1.0,1.0
PID,steady_state_efficiency_probe,0.9101117719600158,0.5288804792576283,1.0,1.0
PID,steady_state_efficiency_probe,0.6958567209567706,0.5634601694592596,1.0,1.0
PID,steady_state_efficiency_probe,0.4583916414494095,0.6028633398883938,1.0,1.0
PID,steady_state_efficiency_probe,0.19918947583605548,0.6475148841405592,1.0,1.0
PID,steady_state_efficiency_probe,-0.08037615922495205,0.6977760629608473,1.0,1.0
PID,steady_state_efficiency_probe,-0.3790266850323501,0.7539625644096954,1.0,1.0
PID,steady_state_efficiency_probe,-0.6948105955292652,0.816355627809244,1.0,1.0
PID,steady_state_efficiency_probe,-1.0272920884167878,0.8850841385152396,1.0,1.0
PID,steady_state_efficiency_probe,-1.3746487327888812,0.9603403559928461,1.0,1.0
PID,steady_state_efficiency_probe,-1.7371685470335507,1.0421176623104307,1.0,1.0
PID,steady_state_efficiency_probe,-2.112235190293138,1.1305872368421523,1.0,1.0
PID,steady_state_efficiency_probe,-2.5017954171764036,1.2255827416952907,1.0,1.0
PID,steady_state_efficiency_probe,-2.9006576607669197,1.3273823886552778,1.0,1.0
PID,sudden_load_increase_5pct,0.9174430004977343,-0.6119192564395647,0.0,0.0
PID,sudden_load_increase_5pct,1.1106289115319388,-0.4093649799440566,0.1986946961430811,0.1986946961430811
PID,sudden_load_increase_5pct,1.609916341919818,0.3784083915770346,1.0,1.0
PID,sudden_load_increase_5pct,1.6100995881764704,0.3935317639513176,1.0,1.0
PID,sudden_load_increase_5pct,1.5730659528672148,0.41016893564256435,1.0,1.0
PID,sudden_load_increase_5pct,1.5012611395318773,0.4285268328757996,1.0,1.0
PID,sudden_load_increase_5pct,1.3970244596519286,0.44903317187401404,1.0,1.0
PID,sudden_load_increase_5pct,1.2624568721911826,0.4722151185116657,1.0,1.0
PID,sudden_load_increase_5pct,1.0995356763432151,0.49864385959775714,1.0,1.0
PID,sudden_load_increase_5pct,0.9101117719600158,0.5288804792576283,1.0,1.0
PID,sudden_load_increase_5pct,0.6958567209567706,0.5634601694592596,1.0,1.0
PID,sudden_load_increase_5pct,0.4583916414494095,0.6028633398883938,1.0,1.0
PID,sudden_load_increase_5pct,0.19918947583605548,0.6475148841405592,1.0,1.0
PID,sudden_load_increase_5pct,-0.08037615922495205,0.6977760629608473,1.0,1.0
PID,sudden_load_increase_5pct,-0.3790266850323501,0.7539625644096954,1.0,1.0
PID,sudden_load_increase_5pct,-0.6948105955292652,0.816355627809244,1.0,1.0
PID,sudden_load_increase_5pct,-1.0272920884167878,0.8850841385152396,1.0,1.0
PID,sudden_load_increase_5pct,-1.3746487327888812,0.9603403559928461,1.0,1.0
PID,sudden_load_increase_5pct,-1.7371685470335507,1.0421176623104307,1.0,1.0
PID,sudden_load_increase_5pct,-2.112235190293138,1.1305872368421523,1.0,1.0
PID,sudden_load_increase_5pct,-2.5017954171764036,1.2255827416952907,1.0,1.0
PID,sudden_load_increase_5pct,-2.9006576607669197,1.3273823886552778,1.0,1.0
RL,actuator_saturation_challenge,1.0547925069079491,0.39561495218056253,0.1048932075500488,0.1048932075500488
RL,actuator_saturation_challenge,1.6581543262528473,1.2248841596287783,0.9292230606079102,0.9292230606079102
RL,actuator_saturation_challenge,1.720779241323412,1.2452507962675503,0.9210265874862672,0.9210265874862672
RL,actuator_saturation_challenge,1.7316034273751404,1.2742648864405304,0.9244959950447084,0.9244959950447084
RL,actuator_saturation_challenge,1.691586903660766,1.300791029624465,0.9261112809181212,0.9261112809181212
RL,actuator_saturation_challenge,1.6146014743919073,1.3384296620268006,0.9383105039596558,0.9383105039596558
RL,actuator_saturation_challenge,1.5034827469729655,1.3837157047717998,0.9561750888824464,0.9561750888824464
RL,actuator_saturation_challenge,1.3519799448878276,1.4207947376443089,0.9622914791107178,0.9622914791107178
RL,actuator_saturation_challenge,1.1650438515877737,1.4542917938367688,0.9606050252914428,0.9606050252914428
RL,actuator_saturation_challenge,0.953830678763398,1.499150608514817,0.965827703475952,0.965827703475952
RL,actuator_saturation_challenge,0.7168281155900642,1.5494736257845687,0.9712374806404114,0.9712374806404114
RL,actuator_saturation_challenge,0.4548563154137224,1.603712948429171,0.9747415781021118,0.9747415781021118
RL,actuator_saturation_challenge,0.17074340440800592,1.664063795071215,0.9782084226608276,0.9782084226608276
RL,actuator_saturation_challenge,-0.13692677621871205,1.726128832135955,0.9767717123031616,0.9767717123031616
RL,actuator_saturation_challenge,-0.4663506761557492,1.7912448699002197,0.9715672731399536,0.9715672731399536
RL,actuator_saturation_challenge,-0.8171233345101988,1.8576333299012113,0.9605034589767456,0.9605034589767456
RL,actuator_saturation_challenge,-1.2621428923122937,1.8097047670057211,0.8239986896514893,0.8239986896514893
RL,actuator_saturation_challenge,-2.130436557302214,1.1345558198496635,0.0315203070640563,0.0315203070640563
RL,actuator_saturation_challenge,-2.280508930257103,1.7213120824752892,0.5345645546913147,0.5345645546913147
RL,baseline_steady_state,0.9879864025433114,-0.5102334276886571,0.1048932075500488,0.1048932075500488
RL,baseline_steady_state,1.212424464688157,-0.2896129114239575,0.3225287497043609,0.3225287497043609
RL,baseline_steady_state,1.3199787330376507,-0.11808670352419291,0.4896133244037628,0.4896133244037628
RL,baseline_steady_state,1.546487034482447,0.3245073617795582,0.9326927065849304,0.9326927065849304
RL,baseline_steady_state,1.4952944798474326,0.3604569186747848,0.9509491920471193,0.9509491920471193
RL,baseline_steady_state,1.4037338210838655,0.3866975592644256,0.9554359912872314,0.9554359912872314
RL,baseline_steady_state,1.2838779228769885,0.419732561244234,0.963195502758026,0.963195502758026
RL,baseline_steady_state,1.1322004921112414,0.4509045177030004,0.9650830030441284,0.9650830030441284
RL,baseline_steady_state,0.9531014889645566,0.4851771948865542,0.9659353494644164,0.9659353494644164
RL,baseline_steady_state,0.7478400948951766,0.5224622931074773,0.965307593345642,0.965307593345642
RL,baseline_steady_state,0.5214436729816508,0.5688239957989091,0.9690970182418824,0.9690970182418824
RL,baseline_steady_state,0.2722595265022519,0.6192065922298516,0.9717265367507936,0.9717265367507936
RL,baseline_steady_state,0.002432557055734589,0.6751514612649352,0.9744802713394164,0.9744802713394164
RL,baseline_steady_state,-0.28599223242167315,0.7380953116020054,0.978562593460083,0.978562593460083
RL,baseline_steady_state,-0.5979949563892895,0.7982467473242567,0.9736425876617432,0.9736425876617432
RL,baseline_steady_state,-0.9305718218022777,0.8585266589472647,0.9625121355056764,0.9625121355056764
RL,baseline_steady_state,-1.2834479006449966,0.9197539408508187,0.945902705192566,0.945902705192566
RL,baseline_steady_state,-1.7018384637514403,0.9083589294609266,0.8475407361984253,0.8475407361984253
RL,baseline_steady_state,-2.5767462452546748,0.21007987407619974,0.0322895050048828,0.0322895050048828
RL,baseline_steady_state,-2.9509333571938314,0.42180495647554256,0.1495588421821594,0.1495588421821594
RL,cascading_grid_fault_and_recovery,0.9879864025433114,-0.5102334276886571,0.1048932075500488,0.1048932075500488
RL,cascading_grid_fault_and_recovery,1.212424464688157,-0.2896129114239575,0.3225287497043609,0.3225287497043609
RL,cascading_grid_fault_and_recovery,1.3199787330376507,-0.11808670352419291,0.4896133244037628,0.4896133244037628
RL,cascading_grid_fault_and_recovery,1.546487034482447,0.3245073617795582,0.9326927065849304,0.9326927065849304
RL,cascading_grid_fault_and_recovery,1.4952944798474326,0.3604569186747848,0.9509491920471193,0.9509491920471193
RL,cascading_grid_fault_and_recovery,1.4037338210838655,0.3866975592644256,0.9554359912872314,0.9554359912872314
RL,cascading_grid_fault_and_recovery,1.2838779228769885,0.419732561244234,0.963195502758026,0.963195502758026
RL,cascading_grid_fault_and_recovery,1.1322004921112414,0.4509045177030004,0.9650830030441284,0.9650830030441284
RL,cascading_grid_fault_and_recovery,0.9531014889645566,0.4851771948865542,0.9659353494644164,0.9659353494644164
RL,cascading_grid_fault_and_recovery,0.7478400948951766,0.5224622931074773,0.965307593345642,0.965307593345642
RL,cascading_grid_fault_and_recovery,0.5214436729816508,0.5688239957989091,0.9690970182418824,0.9690970182418824
RL,cascading_grid_fault_and_recovery,0.2722595265022519,0.6192065922298516,0.9717265367507936,0.9717265367507936
RL,cascading_grid_fault_and_recovery,0.002432557055734589,0.6751514612649352,0.9744802713394164,0.9744802713394164
RL,cascading_grid_fault_and_recovery,-0.28599223242167315,0.7380953116020054,0.978562593460083,0.978562593460083
RL,cascading_grid_fault_and_recovery,-0.5979949563892895,0.7982467473242567,0.9736425876617432,0.9736425876617432
RL,cascading_grid_fault_and_recovery,-0.9305718218022777,0.8585266589472647,0.9625121355056764,0.9625121355056764
RL,cascading_grid_fault_and_recovery,-1.2834479006449966,0.9197539408508187,0.945902705192566,0.945902705192566
RL,cascading_grid_fault_and_recovery,-1.7018384637514403,0.9083589294609266,0.8475407361984253,0.8475407361984253
RL,cascading_grid_fault_and_recovery,-2.5767462452546748,0.21007987407619974,0.0322895050048828,0.0322895050048828
RL,cascading_grid_fault_and_recovery,-2.9509333571938314,0.42180495647554256,0.1495588421821594,0.1495588421821594
RL,combined_challenge_final_exam,0.9879864025433114,-0.5102334276886571,0.1048932075500488,0.1048932075500488
RL,combined_challenge_final_exam,1.212424464688157,-0.2896129114239575,0.3225287497043609,0.3225287497043609
RL,combined_challenge_final_exam,1.3199787330376507,-0.11808670352419291,0.4896133244037628,0.4896133244037628
RL,combined_challenge_final_exam,1.546487034482447,0.3245073617795582,0.9326927065849304,0.9326927065849304
RL,combined_challenge_final_exam,1.4952944798474326,0.3604569186747848,0.9509491920471193,0.9509491920471193
RL,combined_challenge_final_exam,1.4037338210838655,0.3866975592644256,0.9554359912872314,0.9554359912872314
RL,combined_challenge_final_exam,1.2838779228769885,0.419732561244234,0.963195502758026,0.963195502758026
RL,combined_challenge_final_exam,1.1322004921112414,0.4509045177030004,0.9650830030441284,0.9650830030441284
RL,combined_challenge_final_exam,0.9531014889645566,0.4851771948865542,0.9659353494644164,0.9659353494644164
RL,combined_challenge_final_exam,0.7478400948951766,0.5224622931074773,0.965307593345642,0.965307593345642
RL,combined_challenge_final_exam,0.5214436729816508,0.5688239957989091,0.9690970182418824,0.9690970182418824
RL,combined_challenge_final_exam,0.2722595265022519,0.6192065922298516,0.9717265367507936,0.9717265367507936
RL,combined_challenge_final_exam,0.002432557055734589,0.6751514612649352,0.9744802713394164,0.9744802713394164
RL,combined_challenge_final_exam,-0.28599223242167315,0.7380953116020054,0.978562593460083,0.978562593460083
RL,combined_challenge_final_exam,-0.5979949563892895,0.7982467473242567,0.9736425876617432,0.9736425876617432
RL,combined_challenge_final_exam,-0.9305718218022777,0.8585266589472647,0.9625121355056764,0.9625121355056764
RL,combined_challenge_final_exam,-1.2834479006449966,0.9197539408508187,0.945902705192566,0.945902705192566
RL,combined_challenge_final_exam,-1.7018384637514403,0.9083589294609266,0.8475407361984253,0.8475407361984253
RL,combined_challenge_final_exam,-2.5767462452546748,0.21007987407619974,0.0322895050048828,0.0322895050048828
RL,combined_challenge_final_exam,-2.9509333571938314,0.42180495647554256,0.1495588421821594,0.1495588421821594
RL,deceptive_sensor_noise,0.8543741938140361,-2.3219301874270935,0.1048932075500488,0.1048932075500488
RL,deceptive_sensor_noise,0.9618559895437702,-2.38945616538353,0.0677145719528198,0.0677145719528198
RL,deceptive_sensor_noise,1.0490665195141242,-2.3063931916210505,0.1850821375846862,0.1850821375846862
RL,deceptive_sensor_noise,1.2433047536026594,-1.940640761488834,0.5872548818588257,0.5872548818588257
RL,deceptive_sensor_noise,1.3594531139108386,-1.655752697890308,0.896587610244751,0.896587610244751
RL,deceptive_sensor_noise,1.2580665994466886,-1.6851164711276752,0.8733165860176086,0.8733165860176086
RL,deceptive_sensor_noise,0.9662771785892926,-1.9557743743926146,0.5943571925163269,0.5943571925163269
RL,deceptive_sensor_noise,0.9426583820594083,-1.7244348589917695,0.8272536993026733,0.8272536993026733
RL,deceptive_sensor_noise,0.8031467837427231,-1.647580511367288,0.8929300308227539,0.8929300308227539
RL,deceptive_sensor_noise,0.6223968696375041,-1.6021471878708786,0.9192819595336914,0.9192819595336914
RL,deceptive_sensor_noise,0.4194816533481832,-1.5579112061341829,0.9380042552947998,0.9380042552947998
RL,deceptive_sensor_noise,0.18884889349279585,-1.524945681155313,0.9390175938606262,0.9390175938606262
RL,deceptive_sensor_noise,-0.059435911649289686,-1.4870189805675313,0.9392857551574708,0.9392857551574708
RL,deceptive_sensor_noise,-0.3177171151047058,-1.4329686687713,0.9504272937774658,0.9504272937774658
RL,deceptive_sensor_noise,-0.5955589430884712,-1.380137830157494,0.9545325636863708,0.9545325636863708
RL,deceptive_sensor_noise,-0.8885676762654271,-1.3234338874960163,0.956858456134796,0.956858456134796
RL,deceptive_sensor_noise,-1.198663943294945,-1.2659089599184155,0.9543036222457886,0.9543036222457886
RL,deceptive_sensor_noise,-1.5243734233015895,-1.2070239720217026,0.947372317314148,0.947372317314148
RL,deceptive_sensor_noise,-1.8508185841706797,-1.121706845891166,0.9620422124862672,0.9620422124862672
RL,deceptive_sensor_noise,-2.1934389239817693,-1.040026074551705,0.9670902490615844,0.9670902490615844
RL,deceptive_sensor_noise,-2.5585954048415425,-0.9687294263545093,0.955777645111084,0.955777645111084
RL,deceptive_sensor_noise,-3.043151359023224,-1.069251536325053,0.7609329223632812,0.7609329223632812
RL,deceptive_sensor_noise,-3.364919381318917,-0.8619398292658904,0.878788948059082,0.878788948059082
RL,deceptive_sensor_noise,-3.8402556452877117,-0.8964998316337522,0.739661693572998,0.739661693572998
RL,deceptive_sensor_noise,-4.455848669712597,-1.0996808713931068,0.4209628701210022,0.4209628701210022
RL,gradual_load_increase_10pct,0.8543741938140361,-2.3219301874270935,0.1048932075500488,0.1048932075500488
RL,gradual_load_increase_10pct,0.9618559895437702,-2.38945616538353,0.0677145719528198,0.0677145719528198
RL,gradual_load_increase_10pct,1.0490665195141242,-2.3063931916210505,0.1850821375846862,0.1850821375846862
RL,gradual_load_increase_10pct,1.2433047536026594,-1.940640761488834,0.5872548818588257,0.5872548818588257
RL,gradual_load_increase_10pct,1.3594531139108386,-1.655752697890308,0.896587610244751,0.896587610244751
RL,gradual_load_increase_10pct,1.2580665994466886,-1.6851164711276752,0.8733165860176086,0.8733165860176086
RL,gradual_load_increase_10pct,0.9662771785892926,-1.9557743743926146,0.5943571925163269,0.5943571925163269
RL,gradual_load_increase_10pct,0.9426583820594083,-1.7244348589917695,0.8272536993026733,0.8272536993026733
RL,gradual_load_increase_10pct,0.8031467837427231,-1.647580511367288,0.8929300308227539,0.8929300308227539
RL,gradual_load_increase_10pct,0.6223968696375041,-1.6021471878708786,0.9192819595336914,0.9192819595336914
RL,gradual_load_increase_10pct,0.4194816533481832,-1.5579112061341829,0.9380042552947998,0.9380042552947998
RL,gradual_load_increase_10pct,0.18884889349279585,-1.524945681155313,0.9390175938606262,0.9390175938606262
RL,gradual_load_increase_10pct,-0.059435911649289686,-1.4870189805675313,0.9392857551574708,0.9392857551574708
RL,gradual_load_increase_10pct,-0.3177171151047058,-1.4329686687713,0.9504272937774658,0.9504272937774658
RL,gradual_load_increase_10pct,-0.5955589430884712,-1.380137830157494,0.9545325636863708,0.9545325636863708
RL,gradual_load_increase_10pct,-0.8885676762654271,-1.3234338874960163,0.956858456134796,0.956858456134796
RL,gradual_load_increase_10pct,-1.198663943294945,-1.2659089599184155,0.9543036222457886,0.9543036222457886
RL,gradual_load_increase_10pct,-1.5243734233015895,-1.2070239720217026,0.947372317314148,0.947372317314148
RL,gradual_load_increase_10pct,-1.8508185841706797,-1.121706845891166,0.9620422124862672,0.9620422124862672
RL,gradual_load_increase_10pct,-2.1934389239817693,-1.040026074551705,0.9670902490615844,0.9670902490615844
RL,gradual_load_increase_10pct,-2.5585954048415425,-0.9687294263545093,0.955777645111084,0.955777645111084
